,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
4400,001800,KOSPI,오리온홀딩스,기타 금융업,자회사 관리 지주사업 등,1975-06-27,12월,허인철,http://www.oriongroup.co.kr,서울특별시
4437,070960,KOSPI,용평리조트,일반 및 생활 숙박시설 운영업,"리조트 운영, 콘도 분양",2016-05-27,12월,"신달순, 임학운 공동대표",http://www.yongpyong.co.kr,강원도
4438,316140,KOSPI,우리금융지주,기타 금융업,금융지주,2019-02-13,12월,손태승,http://www.woorifg.com/,서울특별시
4439,033660,KOSPI,우리금융캐피탈,기타 금융업,"투자회사,할부금융,리스/자동차정비,자동차리스",2009-06-25,12월,박경훈,http://www.woorifcapital.com,대전광역시
4443,118000,KOSPI,우리들휴브레인,기계장비 및 관련 물품 도매업,의료기기 도매,2009-12-30,12월,신범용,,경기도
4444,1180001B,KOSPI,우리들휴브레인21R,,,,,,,
4452,010050,KOSPI,우리종금,기타 금융업,"종합금융,주택할부금융,부동산",1974-09-11,12월,김종득,http://wooriib.com,광주광역시
4454,006980,KOSPI,우성사료,"곡물가공품, 전분 및 전분제품 제조업","배합사료,Suit-feed(맞춤 TMR(육성우,건유우,착유우) 사료),농후사료,곡류(강피류 등 부산물) 제조,판매/부동산 임대,무역",1988-10-10,12월,한재규,http://www.woosungfeed.co.kr,대전광역시
4456,017370,KOSPI,우신시스템,특수 목적용 기계 제조업,"자동차차체자동화용접조립라인,용접설비,자동용접장비 제조,판매",2002-05-28,12월,허우영,http://www.wooshinsys.co.kr,서울특별시
4461,105840,KOSPI,우진,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",원전용계측기,2010-07-26,12월,"이재상, 백승한 각자대표",http://www.woojininc.com,경기도
4463,010400,KOSPI,우진아이엔에스,건물설비 설치 공사업,반도체/디스플레이 코팅덕트,2018-09-14,12월,홍경모,http://www.woojini.com,서울특별시
4464,049800,KOSPI,우진플라임,특수 목적용 기계 제조업,"플라스틱사출성형기 제조,판매",2006-05-24,12월,김익환,http://www.woojinplaimm.com,충청북도
4465,016880,KOSPI,웅진,기타 금융업,"교육서비스(웅진아이큐,중.고교학습,어린이마을),도서,잡지 출판/부동산 임대/인터넷관련사업",1994-11-05,12월,이수영,http://www.woongjin.com,서울특별시
4466,095720,KOSPI,웅진씽크빅,초등 교육기관,"기타출판 제조/서적,교구,통신판매 도소매/부동산 임대/교구렌탈,컴퓨터운용관련서비스",2007-05-31,12월,이재진,http://www.wjthinkbig.com,경기도
4467,005820,KOSPI,원림,직물직조 및 직물제품 제조업,"고무,플라스틱제품,산업용포장재,PP.BAG,타포린 제조,도매/부동산 임대/주택 신축,판매/인터넷 정보통신/벤처회사 투자",1990-04-20,12월,신성엽,http://www.wonlim.co.kr,서울특별시
4484,010600,KOSPI,웰바이오텍,상품 중개업,"피혁의류 도,소매,의류 판매,수입,피혁(GRAIN LEATHER) 제조",1997-07-18,12월,구세현,http://www.wellbiotec.co.kr,서울특별시
4506,008600,KOSPI,윌비스,생활용품 도매업,"스웨터,니트,셔츠 도매,제조/컴퓨터주변기기 무역,오파,임대",1989-07-28,12월,"임찬혁(대표집행임원), 송주호(대표집행임원)",http://www.willbes.com,충청남도
4508,75601BA2,KOSPI,유경공모부동산3호ClassA,,,,,,,
4509,75602BA2,KOSPI,유경공모부동산3호ClassC-I,,,,,,,
4510,033270,KOSPI,유나이티드제약,의약품 제조업,"홈타민 진생연질60C(비타민제),항암제,항생제,순환기계,해열진통제,소화기계약품 제조",2007-10-23,12월,강덕영,http://www.kup.co.kr,세종특별자치시
4511,014830,KOSPI,유니드,기초 화학물질 제조업,"탄산칼륨,가성칼륨,가성카리,탄산카리(무기화합물),MDF(가공목재) 제조,도매",2004-12-03,12월,"이화영, 정의승(2인, 각자 대표이사)",http://www.unid.co.kr,서울특별시
4515,000910,KOSPI,유니온,"시멘트, 석회, 플라스터 및 그 제품 제조업","백시멘트,타일시멘트,알루미나시멘트,용융알루미나,급결제,필터프레스,유니필터제조,도매",1996-07-03,12월,"이건영, 이우선",http://www.unioncement.com,서울특별시
4516,047400,KOSPI,유니온머티리얼,"내화, 비내화 요업제품 제조업","페라이트,세라믹 제조,도매",2009-09-29,12월,"김진영, 이우선",http://unionmaterials.com,대구광역시
4518,011330,KOSPI,유니켐,"가죽, 가방 및 유사제품 제조업","피혁 제조,도매,무역,부동산임대",1989-12-14,12월,이장원,http://www.uni-chem.net,경기도
4519,077500,KOSPI,유니퀘스트,기계장비 및 관련 물품 도매업,"반도체직접회로 도매,무역,제조",2004-08-05,12월,앤드류김,http://www.uniquest.co.kr,경기도
4532,002920,KOSPI,유성기업,자동차 신품 부품 제조업,"철도차량부품(피스턴링,실린더라이너,발브가이드,타펫트),자동차부품,주강,주물 제조,판매",1988-10-10,12월,류현석(대표이사),http://www.ypr.co.kr,충청남도
4534,000700,KOSPI,유수홀딩스,회사 본부 및 경영 컨설팅 서비스업,지주사업,1956-03-03,12월,송영규,http://www.eusu-holdings.com,서울특별시
4543,003470,KOSPI,유안타증권,금융 지원 서비스업,"유가증권 매매,중개,대리,인수",1988-01-21,12월,궈밍쩡,http://www.yuantakorea.com,서울특별시
4544,003475,KOSPI,유안타증권우,,,,,,,
4546,011690,KOSPI,유양디앤유,반도체 제조업,"혼성직접회로,통신기기 제조/화공약품,케이블 도매",1995-12-21,12월,윤경욱,http://www.yuyang.co.kr,경기도
4549,072130,KOSPI,유엔젤,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","소프트웨어(무선인터넷 솔루션,ASP통신사업자용 지능망솔루션 및 단문메세지센터) 개발,공급",2003-07-01,12월,유지원,http://www.uangel.com,경기도
4550,000220,KOSPI,유유제약,의약품 제조업,"의약품 제조,판매",1975-11-18,12월,유원상,http://www.yuyu.co.kr,충청북도
4551,000225,KOSPI,유유제약1우,,,,,,,
4552,000227,KOSPI,유유제약2우B,,,,,,,
4560,001200,KOSPI,유진투자증권,금융 지원 서비스업,"유가증권 매매,중개,인수",1987-08-24,12월,"유창수, 고경모(각자 대표)",http://www.eugenefn.com,서울특별시
4565,000100,KOSPI,유한양행,의약품 제조업,"의약품(삐콤씨,알마겔,세파졸린주사,아코텍스주사,이세파신,신생아호흡곤란치료제 등),생활용품(유한락스,비누,홈키파),식혜 도매",1962-11-01,12월,대표이사 조욱제,http://www.yuhan.co.kr,서울특별시
4566,000105,KOSPI,유한양행우,,,,,,,
4567,003460,KOSPI,유화증권,금융 지원 서비스업,증권업,1987-08-24,12월,윤경립,http://www.yhs.co.kr,서울특별시
4568,003465,KOSPI,유화증권우,,,,,,,
4570,008730,KOSPI,율촌화학,플라스틱제품 제조업,"연포장재,필름,골판지상자,합성수지,플라스틱일반성형제품 제조",1988-08-30,12월,"송녹정,신동윤",http://www.youlchon.com,서울특별시
4572,008250,KOSPI,이건산업,나무제품 제조업,"컨테이너용합판,목재 파렛트,프레스우드 파렛트,가공목재,제재목 제조/부동산 임대",1988-10-21,12월,"박승준, 이길수",http://www.eagon.com,인천광역시
4574,025820,KOSPI,이구산업,1차 비철금속 제조업,"동판.조,황동판.조,인청동판.조 제조,임가공/부동산 임대",1995-08-18,12월,"안월환, 김영길(각자 대표이사)",http://www.leeku.net,경기도
4581,214320,KOSPI,이노션,광고업,광고대행 및 광고물의 제작 등,2015-07-17,12월,이용우,http://www.innocean.com,서울특별시
4598,088260,KOSPI,이리츠코크렙,부동산 임대 및 공급업,부동산투자회사,2018-06-27,06월,장준호,,서울특별시
4599,139480,KOSPI,이마트,종합 소매업,대형마트,2011-06-10,12월,강희석,http://emartcompany.com/ko/main.do,서울특별시
4610,007660,KOSPI,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",2003-10-07,12월,서영준,http://www.petasys.com,대구광역시
4611,005950,KOSPI,이수화학,기초 화학물질 제조업,"등유,알킬벤젠,윤활유,노말파라핀 제조,도매",1988-04-28,12월,류승호,http://www.isuchemical.co.kr,서울특별시
4612,015020,KOSPI,이스타코,부동산 임대 및 공급업,부동산 분양/입시학원 운영,1988-12-23,12월,김승제,http://www.e-starco.co.kr,서울특별시
4617,093230,KOSPI,이아이디,기타 전문 도매업,"무선통신기기부품,전시용 핸드폰모형기(ADM) 제조",2007-11-01,12월,김성규,http://www.eid21.co.kr,경기도
4623,074610,KOSPI,이엔플러스,일반 목적용 기계 제조업,소방자동차 제조,2003-12-23,12월,안영용,http://www.en3.co.kr,경기도
4631,102460,KOSPI,이연제약,의약품 제조업,"항생제,순환기제",2010-06-10,12월,"정순옥, 유용환 (각자 대표이사)",http://reyonpharm.co.kr,서울특별시
4635,084680,KOSPI,이월드,귀금속 및 장신용품 제조업,"놀이시설 운영,입장료,식음료 소매,부동산 임대",2005-07-26,12월,"유병천, 이수원",http://www.eworld.kr,대구광역시
4638,74701789,KOSPI,이지스204호 Class A,,,,,,,
4639,74701B8A,KOSPI,이지스229호 Class A,,,,,,,
4640,74702B8A,KOSPI,이지스229호 Class C-I,,,,,,,
4641,74701B9A,KOSPI,이지스299호A,,,,,,,
4642,74701B97,KOSPI,이지스글로벌281호 Class A,,,,,,,
4643,350520,KOSPI,이지스레지던스리츠,부동산 임대 및 공급업,"부동산투자, 취득, 매매, 임대",2020-08-05,06월,박영희,http://igisresidencereit.com/,서울특별시
4644,74702786,KOSPI,이지스리테일194호,,,,,,,
4645,74703B96,KOSPI,이지스리테일287호 Class A,,,,,,,
4646,74702B96,KOSPI,이지스리테일287호 Class C-I,,,,,,,
4647,74704B96,KOSPI,이지스리테일287호 Class C-P,,,,,,,
4648,334890,KOSPI,이지스밸류리츠,부동산 임대 및 공급업,"부동산투자, 취득, 매매, 임대",2020-07-16,08월,도병운,http://www.igisvaluereit.com,서울특별시
4649,74702B98,KOSPI,이지스코어리테일302호A,,,,,,,
4650,74701B98,KOSPI,이지스코어리테일302호C-I,,,,,,,
4651,74701776,KOSPI,이지스코어부동산126호 A,,,,,,,
4652,74702776,KOSPI,이지스코어부동산126호 C-i,,,,,,,
4653,74701772,KOSPI,이지스코어부동산제117호A,,,,,,,
4654,74702772,KOSPI,이지스코어부동산제117호F,,,,,,,
4662,000760,KOSPI,이화산업,기타 전문 도매업,"염료(반응성염료,분산염료,범용염료,직접염료,산성염료),염료화성품,합성수지,고무 도매,제조",1994-04-29,12월,홍성우,http://www.rifa.co.kr,서울특별시
4664,014990,KOSPI,인디에프,봉제의복 제조업,"여성의류,남성의류,캐쥬얼웨어 제조",1989-06-20,12월,백정흠,http://www.inthef.co.kr,서울특별시
4667,101140,KOSPI,인바이오젠,생활용품 도매업,"신발,의류,스포츠용품 도매,제조",2008-04-02,12월,강지연,http://www.inbiogen.co.kr,서울특별시
4673,006490,KOSPI,인스코비,전기 통신업,"시계,스마트그리드,도소매,소프트웨어개발",1985-01-17,12월,"유인수, 구자갑 (각자 대표이사)",http://www.inscobee.com,서울특별시
4675,023800,KOSPI,인지컨트롤스,자동차 신품 부품 제조업,"자동차부품(터머스위치,터머스탯) 제조",1997-06-23,12월,"대표이사 정구용, 대표이사 김양수",http://www.inzi.co.kr,경기도
4676,034590,KOSPI,인천도시가스,연료용 가스 제조 및 배관공급업,도시가스 공급/가스설비공사,2006-11-07,12월,정진서,http://www.icgas.co.kr,인천광역시
4683,129260,KOSPI,인터지스,도로 화물 운송업,"화물운송,알선,하역",2011-12-16,12월,박동호,http://www.intergis.co.kr,부산광역시
4691,023810,KOSPI,인팩,자동차 신품 부품 제조업,"자동차용 케이블,전자정보통신관련기기 제조,도매",2004-09-21,12월,"최오길, 최웅선",http://www.infac.com,서울특별시
4698,249420,KOSPI,일동제약,의약품 제조업,"아로나민, 후루마린, 큐란, 라비에트, 사미온 등",2016-08-31,12월,윤웅섭,http://www.ildong.com,서울특별시
4699,000230,KOSPI,일동홀딩스,의약품 제조업,"의약품 제조,도매",1975-06-28,12월,박대창,http://www.ildong.com,서울특별시
4700,013360,KOSPI,일성건설,토목 건설업,"건축공사,토목공사,전기공사",1989-12-02,12월,유필상,http://www.ilsungconst.co.kr,인천광역시
4701,003120,KOSPI,일성신약,의약품 제조업,"의약품(항생제,화학료법제,항바이러스,근이완제,영양액륜) 제조,판매",1985-01-14,12월,"윤석근, 윤종욱",http://www.ilsung-ph.co.kr,서울특별시
4704,003200,KOSPI,일신방직,방적 및 가공사 제조업,"면사,P/C혼방사,P/C혼방직물,화섬사 제조,수출",1973-05-23,12월,김정수,http://www.ilshin.co.kr,서울특별시
4705,007110,KOSPI,일신석재,"건축자재, 철물 및 난방장치 도매업","건축석 제조,도소매/석공예,석공사",1986-03-04,12월,김학선,http://www.ilshinstone.co.kr,서울특별시
4707,007570,KOSPI,일양약품,의약품 제조업,"일반의약품(원비디,영비천,아진탈,디세텔,노루모산),항암제(베타-이뮤난),전문의약품 제조,판매,수출입",1974-08-28,12월,김동연,http://www.ilyang.co.kr,경기도
4708,007575,KOSPI,일양약품우,,,,,,,
4709,008500,KOSPI,일정실업,편조원단 제조업,"자동차시트원단,의류,완구직물 제조,염색가공",1994-08-12,12월,고동수,http://www.iljeong.co.kr,경기도
4711,081000,KOSPI,일진다이아,기타 화학제품 제조업,"공업용 합성다이아몬드 제조,도매,수출입",2004-12-22,12월,"신광섭,변정출",http://www.iljindiamond.co.kr,충청북도
4712,020760,KOSPI,일진디스플,반도체 제조업,"박막액정표시장치(TFT-LCD) 패널,LT(리튬탄탈에이트)웨이퍼,분말야금제품(초고압용공구),보석다이아몬드 제조,판매/종합건설",2002-01-09,12월,대표이사 심임수,http://www.iljindisplay.co.kr,충청북도
4713,020150,KOSPI,일진머티리얼즈,전자부품 제조업,"인쇄회로기판(PCB)용 전해동박(ACF,UCF),에폭시용 동박,전해콘덴서용 알루미늄박 제조,판매",2011-03-04,12월,"정병국, 양점식 (각자대표)",http://www.iljinm.co.kr,전라북도
4714,103590,KOSPI,일진전기,절연선 및 케이블 제조업,,2008-08-01,12월,황수 (단독대표),,경기도
4716,015860,KOSPI,일진홀딩스,기타 금융업,"전기산업용기기(개폐기,차단기,배전반),자동화시스템,자동차엔진부품,절연전선,금구류,고압선,저압선 제조,판매/전기공사,가스절연차단기",1990-03-22,12월,허정석,http://www.iljin.co.kr,경기도
4717,226320,KOSPI,잇츠한불,기타 화학제품 제조업,"스킨케어 베이직, 포인트 메이크업, 스킨케어 스페셜, 베이스 메이크업 등",2015-12-28,12월,김양수,http://www.itshanbul.com,서울특별시
4726,317400,KOSPI,자이에스앤디,부동산 임대 및 공급업,"부동산 관리, 정보통신 공사, 아파트 AS 및 옵션 제품 공급, 건축물 시공 및 분양",2019-11-06,12월,엄관석,http://www.xisnd.com/,서울특별시
4727,033240,KOSPI,자화전자,전자부품 제조업,"Bonded magenet,플라스틱자성제품,티탄산 바륨계 반도체소자,휴대전화용 Vibration Motor,전자관,전자부품 제조",1999-01-06,12월,"김상면, 김찬용(각자대표)",http://www.jahwa.co.kr,충청북도
4731,000950,KOSPI,전방,방적 및 가공사 제조업,"면사,면혼방사,마혼방사,화섬사,염색사,자수사,소모사,면직물,면혼방직물,화섬직물,특수가공직물 제조,판매,수출",1968-10-21,12월,"조규옥, 김형건",http://www.chonbang.co.kr,서울특별시
4756,348950,KOSPI,제이알글로벌리츠,부동산 임대 및 공급업,벨기에 파이낸스 타워,2020-08-07,06월,오남수,http://jrglobalreit.com,서울특별시
4758,194370,KOSPI,제이에스코퍼레이션,"가죽, 가방 및 유사제품 제조업",핸드백 및 지갑,2016-02-04,12월,홍재성,http://www.jskor.com,서울특별시
4765,025620,KOSPI,제이준코스메틱,기타 화학제품 제조업,화장품 제조 판매,1995-07-08,12월,이진형,http://www.jayjun.kr,인천광역시
4766,036420,KOSPI,제이콘텐트리,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화 및 방송프로그램 제작, 유통, 광고",2019-10-18,12월,제찬웅,http://www.jcontentree.com/,서울특별시
4768,030000,KOSPI,제일기획,광고업,"광고 대행/광고물,영화 제작,인쇄,출판",1998-03-03,12월,유정근,http://www.cheil.co.kr,서울특별시
